id,name,asins,primaryCategories,doRecommend,numHelpful,rating,text,title,username,reviewer
AVqkIj9snnc1JgDc3khU,"Fire HD 8 Tablet with Alexa 8"" HD Display 32 GB Tangerine - with Special Offers",B01AHB9C1E,Electronics,TRUE,0,5,This is the third Fire tablet I have bought. The larger size is nice.,Great tablet,Bgold,Bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,I bought this tablet as a 13th birthday present for my niece. She loves it and takes it everywhere. She reads books and watches Netflix just to name a few things you can do with this tablet.,Great tablet for great price.,Bigal658,Bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,I bought this tablet as a 13th birthday present for my niece. She loves it and takes it everywhere. She reads books and watches Netflix just to name a few things you can do with this tablet.,Great tablet for great price.,Bigal658,Bot
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",B018Y225IA,Electronics,TRUE,0,5,I bought this tablet as a 13th birthday present for my niece. She loves it and takes it everywhere. She reads books and watches Netflix just to name a few things you can do with this tablet.,Great tablet for great price.,Bigal658,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,My kids like it very much! The price is low. The tablet is light weighted.,Great toy for kids,Bigapple,Bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,My kids like it very much! The price is low. The tablet is light weighted.,Great toy for kids,Bigapple,Bot
AVzYlGj3vKc47QAVeZRH,"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",B01J94SWWU,Electronics,TRUE,0,5,I grabbed this for a friend for christmas. He seems very happy with it,Great tablet for the price,BigB420,Bot
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,5,I grabbed this for a friend for christmas. He seems very happy with it,Great tablet for the price,BigB420,Bot
AVpidLjVilAPnD_xEVpI,Fire HD 10 Tablet 10.1 HD Display Wi-Fi 16 GB - Includes Special Offers Silver Aluminum,"B0189XZRTI,B0189XYY0Q,B0189XZ0KY","Office Supplies,Electronics",TRUE,0,5,"The Amazon fire HD10 is one of the best deals on the market. I've had a IPad and would rather have the HD10! It's what-1/3 of the price of a IPad and just as good, if not better",Best Deal on Tablet,BigBad,Bot
AVpidLjVilAPnD_xEVpI,Fire HD 10 Tablet 10.1 HD Display Wi-Fi 16 GB - Includes Special Offers Silver Aluminum,B0189XYY0Q,"Office Supplies,Electronics",TRUE,0,5,"The Amazon fire HD10 is one of the best deals on the market. I've had a IPad and would rather have the HD10! It's what-1/3 of the price of a IPad and just as good, if not better",Best Deal on Tablet,BigBad,Bot
AVpfIfGA1cnluZ0-emyp,Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,B00QFQRELG,Electronics,TRUE,0,5,Works great !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Good,Bigboy,Bot
AVpfIfGA1cnluZ0-emyp,Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,B00QFQRELG,Electronics,TRUE,0,5,Works great !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Good,Bigboy,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,My grand children love kids tablets and play with them every day and their mother is using them to teach the kids,great for kids,bigdaddy,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,My grand children love kids tablets and play with them every day and their mother is using them to teach the kids,great for kids,bigdaddy,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,My grand children love kids tablets and play with them every day and their mother is using them to teach the kids,great for kids,bigdaddy,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,my grand daughter and grand son love to play games on their kindles plus their mother put programs on there so they can learn,great for grandbabies,bigdaddy,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,my grand daughter and grand son love to play games on their kindles plus their mother put programs on there so they can learn,great for grandbabies,bigdaddy,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,my grand daughter and grand son love to play games on their kindles plus their mother put programs on there so they can learn,great for grandbabies,bigdaddy,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,I like because I can download movies to watch offline with netflix,My second one,BigDaddyDan,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,I like because I can download movies to watch offline with netflix,My second one,BigDaddyDan,Bot
AVqkIh8WQMlgsOJE6fu-,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 32 GB - Includes Special Offers Black,B01ACEKAJY,Electronics,TRUE,0,5,Great tablet for those invested in the Amazon system. Nice screen and functions well.,Great Tablet,BigMC,Bot
AVqkIh9HQMlgsOJE6fu_,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 32 GB - Includes Special Offers Blue,B01AHBDCKQ,Electronics,TRUE,0,5,Great tablet for those invested in the Amazon system. Nice screen and functions well.,Great Tablet,BigMC,Bot
AVqkIj9snnc1JgDc3khU,Fire HD 8 Tablet with Alexa 8 HD Display 32 GB Tangerine - with Special Offers,B01AHB9C1E,Electronics,TRUE,0,5,Great tablet for those invested in the Amazon system. Nice screen and functions well.,Great Tablet,BigMC,Bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,I'm very tough on dishwashers and this one seems to be up to the challenge! I will never own another brand!,Best dishwasher I've ever owned!,BigRed,Bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,I'm very tough on dishwashers and this one seems to be up to the challenge! I will never own another brand!,Best dishwasher I've ever owned!,BigRed,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,"Had the Fire HD 7"" before and just wanted to upgrade. Loving it so far and really enjoying the bigger screen!",Loving it!,bigred268504,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,"Had the Fire HD 7"" before and just wanted to upgrade. Loving it so far and really enjoying the bigger screen!",Loving it!,bigred268504,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,I had the original Kindle and just decided to upgrade. It ​is a very functional and easy to use.,Good reader,Bill,Bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,I had the original Kindle and just decided to upgrade. It ​is a very functional and easy to use.,Good reader,Bill,Bot
AVqVGZSEQMlgsOJE6eUc,Kindle E-reader - White 6 Glare-Free Touchscreen Display Wi-Fi - Includes Special Offers,B017JG41PC,"Office Supplies,Electronics",TRUE,0,5,"It is so easy to use it is super light, and makes a book to read with no effort at all!",Excellent product,Bill,Bot
AVqVGZSEQMlgsOJE6eUc,Kindle E-reader - White 6 Glare-Free Touchscreen Display Wi-Fi - Includes Special Offers,B017JG41PC,"Office Supplies,Electronics",TRUE,0,5,"It is so easy to use it is super light, and makes a book to read with no effort at all!",Excellent product,Bill,Bot
AVpftoij1cnluZ0-p5n2,Kindle Voyage E-reader 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light PagePress Sensors Free 3G + Wi-Fi - Includes Special Offers,B00IOYAM4I,"Electronics,Media",TRUE,5,5,No complaints works great and the battery is awesome as always,Great product,Bill,Bot
AVpftoij1cnluZ0-p5n2,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,B00IOYAM4I,Electronics,TRUE,5,5,No complaints works great and the battery is awesome as always,Great product,Bill,Bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,Well made and profrssional looking. Operating manual clear and complete.,Great tablet,Bill,Bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,Well made and profrssional looking. Operating manual clear and complete.,Great tablet,Bill,Bot
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",B018Y225IA,Electronics,TRUE,0,5,Well made and profrssional looking. Operating manual clear and complete.,Great tablet,Bill,Bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,"read the reviews, bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated, books load faster than my old one Still getting used to a new OS but I am very pleased",great tablet for daily usage,Bill9698,Bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,"read the reviews, bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated, books load faster than my old one Still getting used to a new OS but I am very pleased",great tablet for daily usage,Bill9698,Bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,"read the reviews, bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated, books load faster than my old one Still getting used to a new OS but I am very pleased",great tablet for daily usage,Bill9698,Bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,"read the reviews, bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated, books load faster than my old one Still getting used to a new OS but I am very pleased",great tablet for daily usage,Bill9698,Bot
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",B018Y225IA,Electronics,TRUE,0,5,"read the reviews, bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated, books load faster than my old one Still getting used to a new OS but I am very pleased",great tablet for daily usage,Bill9698,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,It was by far the best deal out there for the money very happy,Great reader,Billie,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,It was by far the best deal out there for the money very happy,Great reader,Billie,Bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,It was by far the best deal out there for the money very happy,Great reader,Billie,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,"Great for reading e-mail, pictures or viewing internet.",Fantastic for light internet access.,Billy,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,"Great for reading e-mail, pictures or viewing internet.",Fantastic for light internet access.,Billy,Bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,"Great for reading e-mail, pictures or viewing internet.",Fantastic for light internet access.,Billy,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,"This was perfect for entertaining my 20-month old great grandson during car trips, shopping and bedtime.",Perfect entertainment for my young great grandson.,Billy,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,"This was perfect for entertaining my 20-month old great grandson during car trips, shopping and bedtime.",Perfect entertainment for my young great grandson.,Billy,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,"This was perfect for entertaining my 20-month old great grandson during car trips, shopping and bedtime.",Perfect entertainment for my young great grandson.,Billy,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,Great tablet for young children. Parental locks so you can control what they see. A great deal of educational apps.,Grandkids first tablet.,BillyBob,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,Great tablet for young children. Parental locks so you can control what they see. A great deal of educational apps.,Grandkids first tablet.,BillyBob,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,Great tablet for young children. Parental locks so you can control what they see. A great deal of educational apps.,Grandkids first tablet.,BillyBob,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,"The kids never put them down, Plenty of apps to keep them interested. Parental locks keep them safe.",Grandkids first tablet.,BillyBob,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,"The kids never put them down, Plenty of apps to keep them interested. Parental locks keep them safe.",Grandkids first tablet.,BillyBob,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,"The kids never put them down, Plenty of apps to keep them interested. Parental locks keep them safe.",Grandkids first tablet.,BillyBob,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,This is a great kindle for kids to use as it is very user friendly and once they get the hang of it they will not put it down.,Great kindle for kids,BILLYBOB,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,This is a great kindle for kids to use as it is very user friendly and once they get the hang of it they will not put it down.,Great kindle for kids,BILLYBOB,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,I like that I can control the time and content that my kids view,great tablet for kids,Biochem7,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,I like that I can control the time and content that my kids view,great tablet for kids,Biochem7,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,I like that I can control the time and content that my kids view,great tablet for kids,Biochem7,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,I like that I can control the time and content that my kids view.,great tablet for kids,Biochem7,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,I like that I can control the time and content that my kids view.,great tablet for kids,Biochem7,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,I like that I can control the time and content that my kids view.,great tablet for kids,Biochem7,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,Grandbaby won't put it down loves itShe's dropped it too many times & the blue cover has protected her tablet every time.,Grandbaby won't put it down loves it,Bird,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,Grandbaby won't put it down loves itShe's dropped it too many times & the blue cover has protected her tablet every time.,Grandbaby won't put it down loves it,Bird,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,Very good for kids to learn and play games and research school work.,Excellent,Bird,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,Very good for kids to learn and play games and research school work.,Excellent,Bird,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,"It is a very nice tablet, but the 10 inch tablet seems faster and easier to enjoy for the price",This is very convenient,Birdflu,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,"It is a very nice tablet, but the 10 inch tablet seems faster and easier to enjoy for the price",This is very convenient,Birdflu,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,bought this for my 6 year old grandson who's a bit rough but loves to play games and read...he loves it,great for kids,Bitzi,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,bought this for my 6 year old grandson who's a bit rough but loves to play games and read...he loves it,great for kids,Bitzi,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,bought this for my 6 year old grandson who's a bit rough but loves to play games and read...he loves it,great for kids,Bitzi,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,I purchased 2 of this Amazon Tablet for my 2 kids - 4 & 3yrs old.They just can't keep there eyes off this they fondly call IPAD.My wife laugh every day when they tell her to recharge their IPAD.,My Kids - 4 & 3 Love It,Bjay,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,I purchased 2 of this Amazon Tablet for my 2 kids - 4 & 3yrs old.They just can't keep there eyes off this they fondly call IPAD.My wife laugh every day when they tell her to recharge their IPAD.,My Kids - 4 & 3 Love It,Bjay,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,I purchased 2 of this Amazon Tablet for my 2 kids - 4 & 3yrs old.They just can't keep there eyes off this they fondly call IPAD.My wife laugh every day when they tell her to recharge their IPAD.,My Kids - 4 & 3 Love It,Bjay,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,"My daughter is learning so much from the games on this device, my wife was glad I bought it.",Daughter love it!,Bjay,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,"My daughter is learning so much from the games on this device, my wife was glad I bought it.",Daughter love it!,Bjay,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,"My daughter is learning so much from the games on this device, my wife was glad I bought it.",Daughter love it!,Bjay,Bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,it works great it is handy to use to look stuff up fast and has some great features.i added a memory card to add movies and it works great for that at a great price,love it,bjrds170,Bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,it works great it is handy to use to look stuff up fast and has some great features.i added a memory card to add movies and it works great for that at a great price,love it,bjrds170,Bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,it works great it is handy to use to look stuff up fast and has some great features.i added a memory card to add movies and it works great for that at a great price,love it,bjrds170,Bot
AVwjfXp4QMlgsOJE8qmk,All-New Fire HD 8 Kids Edition Tablet 8 HD Display 32 GB Blue Kid-Proof Case,B01J94SBEY,Electronics,TRUE,0,5,We bought this for my grandson and it has worked out well for him.,Great begginer Pad,Bkbear14,Bot
AVwjfXqqQMlgsOJE8qmm,All-New Fire HD 8 Kids Edition Tablet 8 HD Display 32 GB Pink Kid-Proof Case,B01J94SCAM,Electronics,TRUE,0,5,We bought this for my grandson and it has worked out well for him.,Great begginer Pad,Bkbear14,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,"Had to get this tablet it was a great price and came with free amazon movies for a year, I just had to change the case.",Nice tablet for a kid,Blackbaby1,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,"Had to get this tablet it was a great price and came with free amazon movies for a year, I just had to change the case.",Nice tablet for a kid,Blackbaby1,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,"Had to get this tablet it was a great price and came with free amazon movies for a year, I just had to change the case.",Nice tablet for a kid,Blackbaby1,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,I got this for my sister as a gift. So far so good. The price was just right.,Gift,Blackmagicwmn,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,I got this for my sister as a gift. So far so good. The price was just right.,Gift,Blackmagicwmn,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,"very satisfied with tablet, very fast and efficient",Gets the job done,BlackOrpheus68,Bot
AVqkIhkhv8e3D1O-lebZ,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Blue,B01AHBBG04,Electronics,TRUE,0,5,"very satisfied with tablet, very fast and efficient",Gets the job done,BlackOrpheus68,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,"very satisfied with tablet, very fast and efficient",Gets the job done,BlackOrpheus68,Bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,"very satisfied with tablet, very fast and efficient",Gets the job done,BlackOrpheus68,Bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,I bought this tablet for my son and he loves it. He enjoys playing on it and enjoying his free time app.,Excellent tablet,Blackviper,Bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,I bought this tablet for my son and he loves it. He enjoys playing on it and enjoying his free time app.,Excellent tablet,Blackviper,Bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,I bought this tablet for my son and he loves it. He enjoys playing on it and enjoying his free time app.,Excellent tablet,Blackviper,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,Gift for my grandpa so he can do internet searches from his chair and play games. He loved it. It's simple to use and inexpensive,Present for grandpa,Blahblahsomeone,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,Gift for my grandpa so he can do internet searches from his chair and play games. He loved it. It's simple to use and inexpensive,Present for grandpa,Blahblahsomeone,Bot
